SITC Revision 3 Product Code,SITC Revision 3 Product Description,NACE Revision 1 Product Code,NACE Revision 1 Product Description
51577,N-hetero atom cmpds nes,241,Basic chemicals
51579,Oth heterocyc cmpds nes,241,Basic chemicals
5160,  UN Special Code,241,Basic chemicals
51612,Acetals/hemiacetals/derv,241,Basic chemicals
51613,Ethylene oxide(oxirane),241,Basic chemicals
51614,Propylene oxide,241,Basic chemicals
51615,Other epoxides/derivs,241,Basic chemicals
51616,Aromatic etc ethers/driv,241,Basic chemicals
51617,Ether-alcohol/etc/deriv,241,Basic chemicals
51621,Acyclic non-oxy f aldeh.,241,Basic chemicals
51622,Oth aldehydes/polymers,241,Basic chemicals
51623,Acetone,241,Basic chemicals
51624,Ethyl methyl ketone,241,Basic chemicals
51625,Oth acyclic ket non-o fn,241,Basic chemicals
51626,Aldehyde derivatives nes,241,Basic chemicals
51627,Camphor,241,Basic chemicals
51628,Oth cycl non-o-f ketones,241,Basic chemicals
51629,Aromatic etc ketones,241,Basic chemicals
51631,Phosphoric esters/salts,241,Basic chemicals
51639,Oth inorganic esters/etc,241,Basic chemicals
51691,Enzymes,241,Basic chemicals
51699,Other organic compounds,241,Basic chemicals
5220,  UN Special Code,241,Basic chemicals
5221,"Carbon nes, carbon black",241,Basic chemicals
52221,Gas elements h/n/o/rare,241,Basic chemicals
52222,Non-metals se/te/p/as/bo,241,Basic chemicals
52223,Silicon,241,Basic chemicals
52224,Chlorine,241,Basic chemicals
52225,"Fluorine,bromine,iodine",241,Basic chemicals
52226,"Sulphur, pure forms",241,Basic chemicals
52227,Mercury,241,Basic chemicals
52228,Sodium/potassium metals,241,Basic chemicals
52229,Metals ca/sr/ba/r.earth,241,Basic chemicals
52230,  UN Special Code,241,Basic chemicals
52231,Hydrochloric acid etc,241,Basic chemicals
52232,Sulphuric acid;oleum,241,Basic chemicals
52233,Nitric/sulphonitric acid,241,Basic chemicals
52234,Phosphoric acids etc,241,Basic chemicals
52235,Boric oxide and acid,241,Basic chemicals
52236,Oth inorganic acids,241,Basic chemicals
52237,Silicon dioxide,241,Basic chemicals
52238,Sulphur dioxide,241,Basic chemicals
52239,Inorg o-comp non-met nes,241,Basic chemicals
52241,Halides of non-metals,241,Basic chemicals
52242,Sulphides of non-metals,241,Basic chemicals
52251,"Zinc oxide,peroxide",241,Basic chemicals
52252,Chromium oxides,241,Basic chemicals
52253,Manganese oxides,241,Basic chemicals
52254,Iron oxides/hydroxides,241,Basic chemicals
52255,Cobalt oxides/hydroxide,241,Basic chemicals
52256,Titanium oxides,241,Basic chemicals
52257,Lead oxides,241,Basic chemicals
52260,  UN Special Code,241,Basic chemicals
52261,"Ammonia,anhydrous/solutn",241,Basic chemicals
52262,"Sodium hydroxide, solid",241,Basic chemicals
52263,"Sodium hydroxide, solutn",241,Basic chemicals
52264,Potassium hydroxide etc.,241,Basic chemicals
52265,"Oxides etc of mg,sr,ba",241,Basic chemicals
52266,Aluminium hydroxide,241,Basic chemicals
52268,Hydrazine etc./salts,241,Basic chemicals
52269,"Oth oxides,bases etc nes",241,Basic chemicals
5230,  UN Special Code,241,Basic chemicals
5231,Flourides etc,241,Basic chemicals
52321,Ammonium chloride,241,Basic chemicals
52322,Calcium chloride,241,Basic chemicals
52329,Chlorid/brom/iodide nes c,241,Basic chemicals
52330,  UN Special Code,241,Basic chemicals
52331,Hypochlorites/h-bromites,241,Basic chemicals
52332,Sodium chlorate,241,Basic chemicals
52339,Chlorate/brom/iodate nes,241,Basic chemicals
52341,Sodium sulphide,241,Basic chemicals
52342,Sulphide/polysulphid nes,241,Basic chemicals
52343,Dithionite/sulphoxylate,241,Basic chemicals
52344,Sulphites/thiosulphates,241,Basic chemicals
52345,Sodium sulphates,241,Basic chemicals
52349,Oth sulphates/alums,241,Basic chemicals
52351,Nitrites of metals,241,Basic chemicals
52352,Potassium nitrate,241,Basic chemicals
52359,Nitrates of metals,241,Basic chemicals
52361,Phosphinate/phosphonates,241,Basic chemicals
52362,Triammonium phosphate,241,Basic chemicals
52363,Phosphates of metals,241,Basic chemicals
52364,Sodium triphosphate,241,Basic chemicals
52365,Polyphosphates nes,241,Basic chemicals
52370,  UN Special Code,241,Basic chemicals
52371,Ammonium carbonate,241,Basic chemicals
52372,Neutral sodium carbonate,241,Basic chemicals
52373,Sodium bicarbonate,241,Basic chemicals
52374,Potassium carbonates,241,Basic chemicals
52375,Lead carbonates,241,Basic chemicals
52379,Carbonates of metals nes,241,Basic chemicals
52381,Cyanides of metals,241,Basic chemicals
52382,Fulminates/cyanates metl,241,Basic chemicals
52383,Silicates of metals,241,Basic chemicals
52384,Borates/etc of metals,241,Basic chemicals
52389,Metal salts inorg ac nes,241,Basic chemicals
5240,  UN Special Code,241,Basic chemicals
52431,Salts of metallic acids,241,Basic chemicals
52432,Precious metal cmpds et,241,Basic chemicals
52490,  UN Special Code,241,Basic chemicals
52491,Hydrogen peroxide,241,Basic chemicals
52492,Phosphides of metals,241,Basic chemicals
52493,Calcium carbide,241,Basic chemicals
52494,Carbides of metals nes,241,Basic chemicals
52495,Hydrides/nitrides metals,241,Basic chemicals
52499,Other inorg cmpounds nes,241,Basic chemicals
52591,Stable isotopes/compound,241,Basic chemicals
52595,Rare earth isotop/cmpds,241,Basic chemicals
53111,Disperse dyes/preparatns,241,Basic chemicals
53112,Acid/mordant dyes/preps,241,Basic chemicals
53113,Basic dyes/preparations,241,Basic chemicals
53114,Direct dyes/preparations,241,Basic chemicals
53115,Vat dyes/preparations,241,Basic chemicals
53116,Reactive dyes/preparatns,241,Basic chemicals
53117,Synth org pigments/preps,241,Basic chemicals
53119,Synthet org col matr nes,241,Basic chemicals
53121,Synth brightening agents,241,Basic chemicals
53122,Colour lakes,241,Basic chemicals
53221,"Veg tann extrcts,tannins",241,Basic chemicals
53222,Anim/veg coloring matter,241,Basic chemicals
53231,Synth org tanning subst,241,Basic chemicals
53232,Synth inorg tanning subs,241,Basic chemicals
5330,  UN Special Code,241,Basic chemicals
53311,Titanium dioxide pigment,241,Basic chemicals
53312,Chrome pigments etc,241,Basic chemicals
53313,Cadmium pigments etc.,241,Basic chemicals
53314,Ultramarine pigments etc,241,Basic chemicals
53315,Zinc sulphide pigmnt etc,241,Basic chemicals
53316,Ferro/ferri-cyanide pigm,241,Basic chemicals
53317,Inorg colour matrial nes,241,Basic chemicals
53318,Inorganic luminophores,241,Basic chemicals
5620,  UN Special Code,241,Basic chemicals
56210,  UN Special Code,241,Basic chemicals
56211,Ammonium nitrate fert.,241,Basic chemicals
56212,Ammonium sulphonitrate f,241,Basic chemicals
56213,Ammonium sulphate fert.,241,Basic chemicals
56214,Ammonium-calcium nitrate,241,Basic chemicals
56215,Calcium cyanamide fert.,241,Basic chemicals
56216,Urea (fertilizer),241,Basic chemicals
56217,Urea+ammonium nitrat mix,241,Basic chemicals
56219,Chem nitrog fertilzr nes,241,Basic chemicals
56221,Basic slag (thomas slag),241,Basic chemicals
56222,Superphosphates,241,Basic chemicals
56229,Chem phosph fertilzr nes,241,Basic chemicals
56231,Potassium chloride fert.,241,Basic chemicals
56232,Potassium sulphate fert.,241,Basic chemicals
56239,Chem potass fertilzr nes,241,Basic chemicals
56290,  UN Special Code,241,Basic chemicals
56291,Nit-phos-pot fertlzr nes,241,Basic chemicals
56292,Phos-potash fertilizers,241,Basic chemicals
56293,Diammonium phosphate fer,241,Basic chemicals
56294,Monoammonium phosphate f,241,Basic chemicals
56295,Nitrog-phos fertilzr nes,241,Basic chemicals
56296,Fertilizers retail packs,241,Basic chemicals
56299,Fertilizers nes,241,Basic chemicals
5710,  UN Special Code,241,Basic chemicals
57111,Polyethylene sg<0.94,241,Basic chemicals
57112,Polyethylene sg>0.94,241,Basic chemicals
5712,Ethylene-vinyl acetate,241,Basic chemicals
5719,Primary ethylene pol nes,241,Basic chemicals
5720,  UN Special Code,241,Basic chemicals
57211,Expansible polystyrene,241,Basic chemicals
57219,Other polystyrene,241,Basic chemicals
57291,Styrene-acronitrile cpol,241,Basic chemicals
57292,Abs copolymer,241,Basic chemicals
57299,Styrene polymers nes,241,Basic chemicals
5730,  UN Special Code,241,Basic chemicals
57311,Pvc not mixed other subs,241,Basic chemicals
57312,Pvc nes non-plasticised,241,Basic chemicals
57313,Pvc nes plasticised,241,Basic chemicals
57391,Vinyl chlor-acet copolym,241,Basic chemicals
57392,Vinyl chloride copol nes,241,Basic chemicals
57393,Vinylidene chlor polymer,241,Basic chemicals
57394,Fluoro-polymers,241,Basic chemicals
57399,Other halo-polymers nes,241,Basic chemicals
57411,Polyacetals,241,Basic chemicals
57419,Polyethers nes,241,Basic chemicals
5742,Epoxide resins,241,Basic chemicals
57431,Poycarbonates,241,Basic chemicals
57432,Alkyd resins,241,Basic chemicals
57433,Polyethylene terephthlat,241,Basic chemicals
57434,Unsat polyesters nes,241,Basic chemicals
57439,Primary polyesters nes,241,Basic chemicals
5750,  UN Special Code,241,Basic chemicals
57510,  UN Special Code,241,Basic chemicals
57511,Polypropylene,241,Basic chemicals
57512,Polyisobutylene,241,Basic chemicals
57513,Propylene copolymers,241,Basic chemicals
57519,Propyl/olefin polym nes,241,Basic chemicals
57521,Polymethyl methacrylate,241,Basic chemicals
57529,Acrylic polymers nes,241,Basic chemicals
57531,Special polyamides,241,Basic chemicals
57539,Other polyamides,241,Basic chemicals
57540,  UN Special Code,241,Basic chemicals
57541,Urea/thiourea resins,241,Basic chemicals
57542,Melamine resins,241,Basic chemicals
57543,Amino-resins nes,241,Basic chemicals
57544,Phenolic resins,241,Basic chemicals
57545,Polyurethanes,241,Basic chemicals
57551,Cellulose acetate non-pl,241,Basic chemicals
57552,Cellulose acetate plasd,241,Basic chemicals
57553,Cellulose nitrates,241,Basic chemicals
57554,Cellulose ethers,241,Basic chemicals
57559,Cellulose/derivs nes,241,Basic chemicals
57591,Vinyl acetate polymers,241,Basic chemicals
57592,Vinyl polymers nes,241,Basic chemicals
57593,Silicones - primary,241,Basic chemicals
57594,"Alginic acid,salts,ester",241,Basic chemicals
57595,Natural polymers/derivs,241,Basic chemicals
57596,Petroleum resins etc.,241,Basic chemicals
57597,Ion exch polymers,241,Basic chemicals
5791,Polyethylene wast/scrap,241,Basic chemicals
5792,Polystyrene waste/scrap,241,Basic chemicals
5793,Polyvinyl chloride wast,241,Basic chemicals
5799,Plastic waste/scrap nes,241,Basic chemicals
59810,  UN Special Code,241,Basic chemicals
59811,Tall oil,241,Basic chemicals
59812,Residual wood pulp lyes,241,Basic chemicals
59813,Wood oils/turpentine/etc,241,Basic chemicals
59814,Rosin/resin acid/oil/der,241,Basic chemicals
59818,Wood tar/veg pitch etc,241,Basic chemicals
59865,Activted nat minrl prods,241,Basic chemicals
66741,Piezo-electric quartz,241,Basic chemicals
66742,Synth jewels nes unworkd,241,Basic chemicals
5910,  UN Special Code,242,"Pesticides, other agro-chemical products"
5911,Insecticides retail,242,"Pesticides, other agro-chemical products"
5912,Fungicides retail,242,"Pesticides, other agro-chemical products"
5913,Garden chemicals retail,242,"Pesticides, other agro-chemical products"
59141,Disinfectants retail,242,"Pesticides, other agro-chemical products"
59149,Pesticides retail pack,242,"Pesticides, other agro-chemical products"
53321,Printing ink - black,243,"Paints, coatings, printing ink"
53329,Printing ink exc black,243,"Paints, coatings, printing ink"
53341,Polymer paints aqu solut,243,"Paints, coatings, printing ink"
53342,Polymer paints non-aques,243,"Paints, coatings, printing ink"
53343,Oth paints/varnishes/etc,243,"Paints, coatings, printing ink"
53344,Pigments disp non-aq med,243,"Paints, coatings, printing ink"
53351,Preprd pigment/glaze/etc,243,"Paints, coatings, printing ink"
53352,Artists colours,243,"Paints, coatings, printing ink"
53353,Prepared driers,243,"Paints, coatings, printing ink"
53354,Putty/other fillings etc,243,"Paints, coatings, printing ink"
53355,"Varnish solvents,thinner",243,"Paints, coatings, printing ink"
51393,Salacylic acid/derivs,244,Pharmaceuticals
51464,Lysene/glutamic acid/com,244,Pharmaceuticals
51471,Acyclic amides/compounds,244,Pharmaceuticals
51479,Cyclic amides nes/derivs,244,Pharmaceuticals
51481,"Quat ammonium salts,etc",244,Pharmaceuticals
51563,Other lactones,244,Pharmaceuticals
51571,N-atom pyrazole ring cmp,244,Pharmaceuticals
51572,Hydantoin/derivatives,244,Pharmaceuticals
51576,Pyrimidine ring compound,244,Pharmaceuticals
51578,Phenothiazine ring cmpds,244,Pharmaceuticals
5158,Sulphonamides,244,Pharmaceuticals
51692,"Sugars,chem pure etc,nes",244,Pharmaceuticals
5410,  UN Special Code,244,Pharmaceuticals
54111,"Provitamins, unmixed",244,Pharmaceuticals
54112,Vitamin a/derivatives,244,Pharmaceuticals
54113,Vitamin b/derivatives,244,Pharmaceuticals
54114,Vitamin c/derivatives,244,Pharmaceuticals
54115,Vitamin e/derivatives,244,Pharmaceuticals
54116,Vitamins unmixed nes,244,Pharmaceuticals
54117,Provitamin/vitamin mixt.,244,Pharmaceuticals
54131,Penicillins and derivs,244,Pharmaceuticals
54132,Streptomycins and derivs,244,Pharmaceuticals
54133,Tetracyclines and derivs,244,Pharmaceuticals
54139,Other antibiotics(bulk),244,Pharmaceuticals
54141,Opium alkaoids/derivs,244,Pharmaceuticals
54142,Cinchona alkaloids/deriv,244,Pharmaceuticals
54143,Caffeine and its salts,244,Pharmaceuticals
54144,Ephedrines/salts,244,Pharmaceuticals
54145,Theophylline etc/derivs,244,Pharmaceuticals
54146,Rye ergot alkaloids/driv,244,Pharmaceuticals
54147,Nicotine and its salts,244,Pharmaceuticals
54149,Veg alkaloids nes/salts,244,Pharmaceuticals
54151,Insulin and its salts,244,Pharmaceuticals
54152,Pituitary/etc hormone/de,244,Pharmaceuticals
54153,Cortisone/derivatives,244,Pharmaceuticals
54159,Othr hormones/derivs/etc,244,Pharmaceuticals
54161,Glycosides and derivativ,244,Pharmaceuticals
54162,Glands etc and extracts,244,Pharmaceuticals
54163,Antisera/bld fra/vaccine,244,Pharmaceuticals
54164,Blood/toxin/cultures etc,244,Pharmaceuticals
54191,Bandages/plasters/gauze,244,Pharmaceuticals
54192,Blood grouping reagents,244,Pharmaceuticals
54193,X-ray opacifiers,244,Pharmaceuticals
54199,Oth pharmaceutical goods,244,Pharmaceuticals
5420,  UN Special Code,244,Pharmaceuticals
54211,Penicillin non-retail,244,Pharmaceuticals
54212,Antibiotic nes nonretail,244,Pharmaceuticals
54213,Penicillin/strept retail,244,Pharmaceuticals
54219,Antibiotics nes retail,244,Pharmaceuticals
54221,"Insulin formulated,bulk",244,Pharmaceuticals
54222,Other hormone non-retail,244,Pharmaceuticals
54223,Insulin retail packs,244,Pharmaceuticals
54224,"Hormone-ach, retail pack",244,Pharmaceuticals
54229,Hormones nes retail pack,244,Pharmaceuticals
54231,"Alkaloids, non-retail",244,Pharmaceuticals
54232,"Alkaloids, retail packs",244,Pharmaceuticals
54291,Medicaments nes non-ret.,244,Pharmaceuticals
54292,Vitamin/provitam. retail,244,Pharmaceuticals
54293,Medicam nes retail packs,244,Pharmaceuticals
51222,"Glycerol,glycerol lyes",245,"Detergents, cleaning and polishing, perfumes"
5531,Perfumes/toilet waters,245,"Detergents, cleaning and polishing, perfumes"
5532,Skin care/manicure preps,245,"Detergents, cleaning and polishing, perfumes"
5533,Hair care preparations,245,"Detergents, cleaning and polishing, perfumes"
5534,Oral hygiene preperation,245,"Detergents, cleaning and polishing, perfumes"
55351,Shaving preparations,245,"Detergents, cleaning and polishing, perfumes"
55352,Personal deodorants etc,245,"Detergents, cleaning and polishing, perfumes"
55353,Bath salts etc.,245,"Detergents, cleaning and polishing, perfumes"
55354,Room deodorizers/insence,245,"Detergents, cleaning and polishing, perfumes"
55359,Perfumery/cosmetics nes,245,"Detergents, cleaning and polishing, perfumes"
55411,Toilet soap in bars etc.,245,"Detergents, cleaning and polishing, perfumes"
55415,Other soap in bars etc.,245,"Detergents, cleaning and polishing, perfumes"
55419,Soap in other than bars,245,"Detergents, cleaning and polishing, perfumes"
