HS - Combined  Product Code,HS - Combined  Product Description,MTN Categories Product Code,MTN Categories Product Description
380300,"Tall oil, whether or not refined.",0502,"Chemicals, semi-finished manufactures"
380400,"Residual lyes from the manufacture of wood pulp, whether or not concentrated, desugared or chemically treated, including lignin sulphonates, but excluding tall oil of heading 38.03.",0502,"Chemicals, semi-finished manufactures"
380510,"Gum, wood or sulphate turpentine oils",0502,"Chemicals, semi-finished manufactures"
380520,(-2006) Pine oil,0502,"Chemicals, semi-finished manufactures"
380590,Other,0502,"Chemicals, semi-finished manufactures"
380610,Rosin and resin acids,0502,"Chemicals, semi-finished manufactures"
380620,"Salts of rosin, of resin acids or of derivatives of rosin or resin acids, other than salts of rosin adducts",0502,"Chemicals, semi-finished manufactures"
380630,Ester gums,0502,"Chemicals, semi-finished manufactures"
380690,Other,0502,"Chemicals, semi-finished manufactures"
380700,"Wood tar; wood tar oils; wood creosote; wood naphtha; vegetable pitch; brewers' pitch and similar preparations based on rosin, resin acids or on vegetable pitch.",0502,"Chemicals, semi-finished manufactures"
380991,Of a kind used in the textile or like industries,0502,"Chemicals, semi-finished manufactures"
380992,Of a kind used in the paper or like industries,0502,"Chemicals, semi-finished manufactures"
380993,Of a kind used in the leather or like industries,0502,"Chemicals, semi-finished manufactures"
380999,(-1991) Other :-- Of a kind used in the leather or,0502,"Chemicals, semi-finished manufactures"
381010,"Pickling preparations for metal surfaces; soldering, brazing or welding powders and pastes consisting of metal and other materials",0502,"Chemicals, semi-finished manufactures"
381090,Other,0502,"Chemicals, semi-finished manufactures"
381111,Based on lead compounds,0502,"Chemicals, semi-finished manufactures"
381119,Other,0502,"Chemicals, semi-finished manufactures"
381121,Containing petroleum oils or oils obtained from bituminous minerals,0502,"Chemicals, semi-finished manufactures"
381129,Other,0502,"Chemicals, semi-finished manufactures"
381190,Other,0502,"Chemicals, semi-finished manufactures"
381210,Prepared rubber accelerators,0502,"Chemicals, semi-finished manufactures"
381220,Compound plasticisers for rubber or plastics,0502,"Chemicals, semi-finished manufactures"
381230,Antioxidising preparations and other compound stabilisers for rubber or plastics,0502,"Chemicals, semi-finished manufactures"
381511,With nickel or nickel compounds as the active substance,0502,"Chemicals, semi-finished manufactures"
381512,With precious metal or precious metal compounds as the active substance,0502,"Chemicals, semi-finished manufactures"
381519,Other,0502,"Chemicals, semi-finished manufactures"
381590,Other,0502,"Chemicals, semi-finished manufactures"
381600,"Refractory cements, mortars, concretes and similar compositions, other than products of heading 38.01.",0502,"Chemicals, semi-finished manufactures"
381700,"(2002-) Mixed alkylbenzenes and mixed alkylnaphthalenes, other than those of heading 27.07 or 29.02.",0502,"Chemicals, semi-finished manufactures"
381710,(-2001) Mixed alkylbenzenes,0502,"Chemicals, semi-finished manufactures"
381720,(-2001) Mixed alkylnaphthalenes,0502,"Chemicals, semi-finished manufactures"
381800,"Chemical elements doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics.",0502,"Chemicals, semi-finished manufactures"
381900,"Hydraulic brake fluids and other prepared liquids for hydraulic transmission, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals.",0502,"Chemicals, semi-finished manufactures"
382000,Antifreezing preparations and prepared deicing fluids.,0502,"Chemicals, semi-finished manufactures"
382200,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06; certified reference materials.",0502,"Chemicals, semi-finished manufactures"
382310,(-1995) Prepared binders for foundry moulds or cor,0502,"Chemicals, semi-finished manufactures"
382320,"(-1995) Naphthenic acids, their water-insoluble sa",0502,"Chemicals, semi-finished manufactures"
382330,(-1995) Non-agglomerated metal carbides mixed toge,0502,"Chemicals, semi-finished manufactures"
382340,"(-1995) Prepared additives for cements, mortars or",0502,"Chemicals, semi-finished manufactures"
382350,(-1995) Non-refractory mortars and concretes,0502,"Chemicals, semi-finished manufactures"
382390,(-1995) Chemical products and residual products of,0502,"Chemicals, semi-finished manufactures"
382410,(1996-) Prepared binders for foundry moulds or cores,0502,"Chemicals, semi-finished manufactures"
382420,"(1996-2006) Naphthenic acids, their waterinsoluble salts and their esters",0502,"Chemicals, semi-finished manufactures"
382430,(1996-) Nonagglomerated metal carbides mixed together or with metallic binders,0502,"Chemicals, semi-finished manufactures"
382440,"(1996-) Prepared additives for cements, mortars or concretes",0502,"Chemicals, semi-finished manufactures"
382450,(1996-) Nonrefractory mortars and concretes,0502,"Chemicals, semi-finished manufactures"
382471,(1996-) Containing acyclic hydrocarbons perhalogenated only with fluorine and chlorine,0502,"Chemicals, semi-finished manufactures"
382479,(1996-) Other,0502,"Chemicals, semi-finished manufactures"
382490,(1996-) Other,0502,"Chemicals, semi-finished manufactures"
382510,(2002-) Municipal waste,0502,"Chemicals, semi-finished manufactures"
382520,(2002-) Sewage sludge,0502,"Chemicals, semi-finished manufactures"
382541,(2002-) Halogenated,0502,"Chemicals, semi-finished manufactures"
382549,(2002-) Other,0502,"Chemicals, semi-finished manufactures"
382550,"(2002-) Wastes of metal pickling liquors, hydraulic fluids, brake  fluids and antifreeze fluids",0502,"Chemicals, semi-finished manufactures"
382561,(2002-) Mainly containing organic constituents,0502,"Chemicals, semi-finished manufactures"
382569,(2002-) Other,0502,"Chemicals, semi-finished manufactures"
382590,(2002-) Other,0502,"Chemicals, semi-finished manufactures"
390110,Polyethylene having a specific gravity of less than 0.94,0502,"Chemicals, semi-finished manufactures"
390120,Polyethylene having a specific gravity of 0.94 or more,0502,"Chemicals, semi-finished manufactures"
390130,Ethylenevinyl acetate copolymers,0502,"Chemicals, semi-finished manufactures"
390190,Other,0502,"Chemicals, semi-finished manufactures"
390210,Polypropylene,0502,"Chemicals, semi-finished manufactures"
390220,Polyisobutylene,0502,"Chemicals, semi-finished manufactures"
390230,Propylene copolymers,0502,"Chemicals, semi-finished manufactures"
390290,Other,0502,"Chemicals, semi-finished manufactures"
390311,Expansible,0502,"Chemicals, semi-finished manufactures"
390319,Other,0502,"Chemicals, semi-finished manufactures"
390320,Styreneacrylonitrile (SAN) copolymers,0502,"Chemicals, semi-finished manufactures"
390330,Acrylonitrilebutadienestyrene (ABS) copolymers,0502,"Chemicals, semi-finished manufactures"
390390,Other,0502,"Chemicals, semi-finished manufactures"
390410,"Poly(vinyl chloride), not mixed with any other substances",0502,"Chemicals, semi-finished manufactures"
390421,Nonplasticised,0502,"Chemicals, semi-finished manufactures"
390422,Plasticised,0502,"Chemicals, semi-finished manufactures"
390430,Vinyl chloridevinyl acetate copolymers,0502,"Chemicals, semi-finished manufactures"
390440,Other vinyl chloride copolymers,0502,"Chemicals, semi-finished manufactures"
390450,Vinylidene chloride polymers,0502,"Chemicals, semi-finished manufactures"
390461,Polytetrafluoroethylene,0502,"Chemicals, semi-finished manufactures"
390469,Other,0502,"Chemicals, semi-finished manufactures"
390490,Other,0502,"Chemicals, semi-finished manufactures"
390511,"(-1995) Polymers of vinyl acetate, in aqueous disp",0502,"Chemicals, semi-finished manufactures"
390512,(1996-) In aqueous dispersion,0502,"Chemicals, semi-finished manufactures"
390519,Other,0502,"Chemicals, semi-finished manufactures"
390520,"(-1995) Polyvinyl alcohols, in primary forms",0502,"Chemicals, semi-finished manufactures"
390521,(1996-) In aqueous dispersion,0502,"Chemicals, semi-finished manufactures"
390529,(1996-) Other,0502,"Chemicals, semi-finished manufactures"
390530,"(1996-) Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",0502,"Chemicals, semi-finished manufactures"
390590,(-1995) Polymers of vinyl esters or vinyl polymers,0502,"Chemicals, semi-finished manufactures"
390591,(1996-) Copolymers,0502,"Chemicals, semi-finished manufactures"
390599,(1996-) Other,0502,"Chemicals, semi-finished manufactures"
390610,Poly(methyl methacrylate),0502,"Chemicals, semi-finished manufactures"
390690,Other,0502,"Chemicals, semi-finished manufactures"
390710,Polyacetals,0502,"Chemicals, semi-finished manufactures"
390720,Other polyethers,0502,"Chemicals, semi-finished manufactures"
390730,Epoxide resins,0502,"Chemicals, semi-finished manufactures"
390740,Polycarbonates,0502,"Chemicals, semi-finished manufactures"
390750,Alkyd resins,0502,"Chemicals, semi-finished manufactures"
390760,Poly(ethylene terephthalate),0502,"Chemicals, semi-finished manufactures"
390791,Unsaturated,0502,"Chemicals, semi-finished manufactures"
390799,Other,0502,"Chemicals, semi-finished manufactures"
390810,"Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",0502,"Chemicals, semi-finished manufactures"
390890,Other,0502,"Chemicals, semi-finished manufactures"
390910,Urea resins; thiourea resins,0502,"Chemicals, semi-finished manufactures"
390920,Melamine resins,0502,"Chemicals, semi-finished manufactures"
390930,Other aminoresins,0502,"Chemicals, semi-finished manufactures"
390940,Phenolic resins,0502,"Chemicals, semi-finished manufactures"
390950,Polyurethanes,0502,"Chemicals, semi-finished manufactures"
391000,Silicones in primary forms.,0502,"Chemicals, semi-finished manufactures"
391110,"Petroleum resins, coumarone, indene or coumaroneindene resins and polyterpenes",0502,"Chemicals, semi-finished manufactures"
391190,Other,0502,"Chemicals, semi-finished manufactures"
391211,Nonplasticised,0502,"Chemicals, semi-finished manufactures"
391212,Plasticised,0502,"Chemicals, semi-finished manufactures"
391220,Cellulose nitrates (including collodions),0502,"Chemicals, semi-finished manufactures"
391231,Carboxymethylcellulose and its salts,0502,"Chemicals, semi-finished manufactures"
391239,Other,0502,"Chemicals, semi-finished manufactures"
391290,Other,0502,"Chemicals, semi-finished manufactures"
391310,"Alginic acid, its salts and esters",0502,"Chemicals, semi-finished manufactures"
391390,Other,0502,"Chemicals, semi-finished manufactures"
391400,"Ionexchangers based on polymers of headings 39.01 to 39.13, in primary forms.",0502,"Chemicals, semi-finished manufactures"
391510,Of polymers of ethylene,0502,"Chemicals, semi-finished manufactures"
391520,Of polymers of styrene,0502,"Chemicals, semi-finished manufactures"
391530,Of polymers of vinyl chloride,0502,"Chemicals, semi-finished manufactures"
391590,Of other plastics,0502,"Chemicals, semi-finished manufactures"
391610,Of polymers of ethylene,0502,"Chemicals, semi-finished manufactures"
391620,Of polymers of vinyl chloride,0502,"Chemicals, semi-finished manufactures"
391690,Of other plastics,0502,"Chemicals, semi-finished manufactures"
391710,Artificial guts (sausage casings) of hardened protein or of cellulosic materials,0502,"Chemicals, semi-finished manufactures"
391721,Of polymers of ethylene,0502,"Chemicals, semi-finished manufactures"
391722,Of polymers of propylene,0502,"Chemicals, semi-finished manufactures"
391723,Of polymers of vinyl chloride,0502,"Chemicals, semi-finished manufactures"
391729,Of other plastics,0502,"Chemicals, semi-finished manufactures"
391731,"Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",0502,"Chemicals, semi-finished manufactures"
391732,"Other, not reinforced or otherwise combined with other materials, without fittings",0502,"Chemicals, semi-finished manufactures"
391733,"Other, not reinforced or otherwise combined with other materials, with fittings",0502,"Chemicals, semi-finished manufactures"
391739,Other,0502,"Chemicals, semi-finished manufactures"
391740,Fittings,0502,"Chemicals, semi-finished manufactures"
391810,Of polymers of vinyl chloride,0502,"Chemicals, semi-finished manufactures"
391890,Of other plastics,0502,"Chemicals, semi-finished manufactures"
391910,In rolls of a width not exceeding 20 cm,0502,"Chemicals, semi-finished manufactures"
391990,Other,0502,"Chemicals, semi-finished manufactures"
392010,Of polymers of ethylene,0502,"Chemicals, semi-finished manufactures"
392020,Of polymers of propylene,0502,"Chemicals, semi-finished manufactures"
392030,Of polymers of styrene,0502,"Chemicals, semi-finished manufactures"
392041,(-2001) Of polymers of vinyl chloride :-- Rigid,0502,"Chemicals, semi-finished manufactures"
392042,(-2001) Of polymers of vinyl chloride :-- Flexible,0502,"Chemicals, semi-finished manufactures"
392043,(2002-) Containing by weight not less than 6 % of plasticisers,0502,"Chemicals, semi-finished manufactures"
392049,(2002-) Other,0502,"Chemicals, semi-finished manufactures"
392051,Of poly(methyl methacrylate),0502,"Chemicals, semi-finished manufactures"
392059,Other,0502,"Chemicals, semi-finished manufactures"
392061,Of polycarbonates,0502,"Chemicals, semi-finished manufactures"
392062,Of poly(ethylene terephthalate),0502,"Chemicals, semi-finished manufactures"
392063,Of unsaturated polyesters,0502,"Chemicals, semi-finished manufactures"
392069,Of other polyesters,0502,"Chemicals, semi-finished manufactures"
392071,Of regenerated cellulose,0502,"Chemicals, semi-finished manufactures"
392072,(-2006) Of vulcanised fibre,0502,"Chemicals, semi-finished manufactures"
392073,Of cellulose acetate,0502,"Chemicals, semi-finished manufactures"
392079,Of other cellulose derivatives,0502,"Chemicals, semi-finished manufactures"
392091,Of poly(vinyl butyral),0502,"Chemicals, semi-finished manufactures"
392092,Of polyamides,0502,"Chemicals, semi-finished manufactures"
392093,Of aminoresins,0502,"Chemicals, semi-finished manufactures"
392094,Of phenolic resins,0502,"Chemicals, semi-finished manufactures"
392099,Of other plastics,0502,"Chemicals, semi-finished manufactures"
392111,Of polymers of styrene,0502,"Chemicals, semi-finished manufactures"
392114,Of regenerated cellulose,0502,"Chemicals, semi-finished manufactures"
392119,Of other plastics,0502,"Chemicals, semi-finished manufactures"
293610,"(-2006) Provitamins, unmixed",0503,"Chemicals, finished manufactures"
