HS 1996 Product Code,HS 1996 Product Description,MTN Categories Product Code,MTN Categories Product Description
070521,Chicory :-- Witloof chicory (Cichorium intybus var.foliosum),1201,Fruit & vegetables fresh or dried
070529,Chicory :-- Other,1201,Fruit & vegetables fresh or dried
070610,Carrots and turnips,1201,Fruit & vegetables fresh or dried
070690,Other,1201,Fruit & vegetables fresh or dried
070700,"Cucumbers and gherkins, fresh or chilled.",1201,Fruit & vegetables fresh or dried
070810,Peas (Pisum sativum),1201,Fruit & vegetables fresh or dried
070820,"Beans (Vigna spp., Phaseolus spp.)",1201,Fruit & vegetables fresh or dried
070890,Other leguminous vegetables,1201,Fruit & vegetables fresh or dried
070910,Globe artichokes,1201,Fruit & vegetables fresh or dried
070920,Asparagus,1201,Fruit & vegetables fresh or dried
070930,Aubergines (egg-plants),1201,Fruit & vegetables fresh or dried
070940,Celery other than celeriac,1201,Fruit & vegetables fresh or dried
070951,Mushrooms and truffles :-- Mushrooms,1201,Fruit & vegetables fresh or dried
070952,Mushrooms and truffles :-- Truffles,1201,Fruit & vegetables fresh or dried
070960,Fruits of the genus Capsicum or of the genus Pimenta,1201,Fruit & vegetables fresh or dried
070970,"Spinach, New Zealand spinach and orache spinach (garden spinach)",1201,Fruit & vegetables fresh or dried
070990,Other,1201,Fruit & vegetables fresh or dried
071310,Peas (Pisum sativum),1201,Fruit & vegetables fresh or dried
071320,Chickpeas (garbanzos),1201,Fruit & vegetables fresh or dried
071331,"Beans (Vigna spp., Phaseolus spp.) :-- Beans of the species Vigna mungo (L.) Hepper or Vigna radiata (L.) Wilczek",1201,Fruit & vegetables fresh or dried
071332,"Beans (Vigna spp., Phaseolus spp.) :-- Small red (Adzuki) beans (Phaseolus or Vigna angularis)",1201,Fruit & vegetables fresh or dried
071333,"Beans (Vigna spp., Phaseolus spp.) :-- Kidney beans, including white pea beans (Phaseolus vulgaris)",1201,Fruit & vegetables fresh or dried
071339,Other,1201,Fruit & vegetables fresh or dried
071340,Lentils,1201,Fruit & vegetables fresh or dried
071350,"Broad beans (Vicia faba var.major) and horse beans (Vicia faba var.equina, Vicia faba var.minor)",1201,Fruit & vegetables fresh or dried
071390,Other,1201,Fruit & vegetables fresh or dried
071410,Manioc (cassava),1201,Fruit & vegetables fresh or dried
071420,Sweet potatoes,1201,Fruit & vegetables fresh or dried
071490,Other,1201,Fruit & vegetables fresh or dried
080111,Coconuts :-- Desiccated,1201,Fruit & vegetables fresh or dried
080119,Coconuts :-- Other,1201,Fruit & vegetables fresh or dried
080121,Brazil nuts :-- In shell,1201,Fruit & vegetables fresh or dried
080122,Brazil nuts :-- Shelled,1201,Fruit & vegetables fresh or dried
080131,Cashew nuts :-- In shell,1201,Fruit & vegetables fresh or dried
080132,Cashew nuts :-- Shelled,1201,Fruit & vegetables fresh or dried
080211,Almonds :-- In shell,1201,Fruit & vegetables fresh or dried
080212,Almonds :-- Shelled,1201,Fruit & vegetables fresh or dried
080221,Hazelnuts or filberts (Corylus spp.) :-- In shell,1201,Fruit & vegetables fresh or dried
080222,Hazelnuts or filberts (Corylus spp.) :-- Shelled,1201,Fruit & vegetables fresh or dried
080231,Walnuts :-- In shell,1201,Fruit & vegetables fresh or dried
080232,Walnuts :-- Shelled,1201,Fruit & vegetables fresh or dried
080240,Chestnuts (Castanea spp.),1201,Fruit & vegetables fresh or dried
080250,Pistachios,1201,Fruit & vegetables fresh or dried
080290,Other,1201,Fruit & vegetables fresh or dried
080300,"Bananas, including plantains, fresh or dried.",1201,Fruit & vegetables fresh or dried
080410,Dates,1201,Fruit & vegetables fresh or dried
080420,Figs,1201,Fruit & vegetables fresh or dried
080430,Pineapples,1201,Fruit & vegetables fresh or dried
080440,Avocados,1201,Fruit & vegetables fresh or dried
080450,"Guavas, mangoes and mangosteens",1201,Fruit & vegetables fresh or dried
080510,Oranges,1201,Fruit & vegetables fresh or dried
080520,"Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",1201,Fruit & vegetables fresh or dried
080530,"Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",1201,Fruit & vegetables fresh or dried
080540,Grapefruit,1201,Fruit & vegetables fresh or dried
080590,Other,1201,Fruit & vegetables fresh or dried
080610,Fresh,1201,Fruit & vegetables fresh or dried
080620,Dried,1201,Fruit & vegetables fresh or dried
080711,Melons (including watermelons) :-- Watermelons,1201,Fruit & vegetables fresh or dried
080719,Melons (including watermelons) :-- Other,1201,Fruit & vegetables fresh or dried
080720,Papaws (papayas),1201,Fruit & vegetables fresh or dried
080810,Apples,1201,Fruit & vegetables fresh or dried
080820,Pears and quinces,1201,Fruit & vegetables fresh or dried
080910,Apricots,1201,Fruit & vegetables fresh or dried
080920,Cherries,1201,Fruit & vegetables fresh or dried
080930,"Peaches, including nectarines",1201,Fruit & vegetables fresh or dried
080940,Plums and sloes,1201,Fruit & vegetables fresh or dried
081010,Strawberries,1201,Fruit & vegetables fresh or dried
081020,"Raspberries, blackberries, mulberries and loganberries",1201,Fruit & vegetables fresh or dried
081030,"Black, white or red currants and gooseberries",1201,Fruit & vegetables fresh or dried
081040,"Cranberries, bilberries and other fruits of the genus Vaccinium",1201,Fruit & vegetables fresh or dried
081050,Kiwifruit,1201,Fruit & vegetables fresh or dried
081090,Other,1201,Fruit & vegetables fresh or dried
081310,Apricots,1201,Fruit & vegetables fresh or dried
081320,Prunes,1201,Fruit & vegetables fresh or dried
081330,Apples,1201,Fruit & vegetables fresh or dried
081340,Other fruit,1201,Fruit & vegetables fresh or dried
081350,Mixtures of nuts or dried fruits of this Chapter,1201,Fruit & vegetables fresh or dried
071110,Onions,1202,Fruit & vegetables semiprocessed
071120,Olives,1202,Fruit & vegetables semiprocessed
071130,Capers,1202,Fruit & vegetables semiprocessed
071140,Cucumbers and gherkins,1202,Fruit & vegetables semiprocessed
071190,Other vegetables; mixtures of vegetables,1202,Fruit & vegetables semiprocessed
081110,Strawberries,1202,Fruit & vegetables semiprocessed
081120,"Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",1202,Fruit & vegetables semiprocessed
081190,Other,1202,Fruit & vegetables semiprocessed
081210,Cherries,1202,Fruit & vegetables semiprocessed
081220,Strawberries,1202,Fruit & vegetables semiprocessed
081290,Other,1202,Fruit & vegetables semiprocessed
081400,"Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",1202,Fruit & vegetables semiprocessed
071010,Potatoes,1203,Fruit & vegetables prepared or preserved
071021,"Leguminous vegetables, shelled or unshelled :-- Peas (Pisum sativum)",1203,Fruit & vegetables prepared or preserved
071022,"Leguminous vegetables, shelled or unshelled :-- Beans (Vigna spp., Phaseolus spp.)",1203,Fruit & vegetables prepared or preserved
071029,"Leguminous vegetables, shelled or unshelled :-- Other",1203,Fruit & vegetables prepared or preserved
071030,"Spinach, New Zealand spinach and orache spinach (garden spinach)",1203,Fruit & vegetables prepared or preserved
071040,Sweet corn,1203,Fruit & vegetables prepared or preserved
071080,Other vegetables,1203,Fruit & vegetables prepared or preserved
071090,Mixtures of vegetables,1203,Fruit & vegetables prepared or preserved
071220,Onions,1203,Fruit & vegetables prepared or preserved
071230,Mushrooms and truffles,1203,Fruit & vegetables prepared or preserved
071290,Other vegetables; mixtures of vegetables,1203,Fruit & vegetables prepared or preserved
110510,"Flour, meal and powder",1203,Fruit & vegetables prepared or preserved
110520,"Flakes, granules and pellets",1203,Fruit & vegetables prepared or preserved
110610,Of the dried leguminous vegetables of heading No. 07.13,1203,Fruit & vegetables prepared or preserved
110620,Of sago or of roots or tubers of heading No. 07.14,1203,Fruit & vegetables prepared or preserved
110630,Of the products of Chapter 8,1203,Fruit & vegetables prepared or preserved
200110,Cucumbers and gherkins,1203,Fruit & vegetables prepared or preserved
200120,Onions,1203,Fruit & vegetables prepared or preserved
200190,Other,1203,Fruit & vegetables prepared or preserved
200210,"Tomatoes, whole or in pieces",1203,Fruit & vegetables prepared or preserved
200290,Other,1203,Fruit & vegetables prepared or preserved
200310,Mushrooms,1203,Fruit & vegetables prepared or preserved
200320,Truffles,1203,Fruit & vegetables prepared or preserved
200410,Potatoes,1203,Fruit & vegetables prepared or preserved
200490,Other vegetables and mixtures of vegetables,1203,Fruit & vegetables prepared or preserved
200510,Homogenised vegetables,1203,Fruit & vegetables prepared or preserved
200520,Potatoes,1203,Fruit & vegetables prepared or preserved
200540,Peas (Pisum sativum),1203,Fruit & vegetables prepared or preserved
200551,"Beans (Vigna spp., Phaseolus spp.) :-- Beans, shelled",1203,Fruit & vegetables prepared or preserved
200559,"Beans (Vigna spp., Phaseolus spp.) :-- Other",1203,Fruit & vegetables prepared or preserved
200560,Asparagus,1203,Fruit & vegetables prepared or preserved
200570,Olives,1203,Fruit & vegetables prepared or preserved
200580,Sweet corn (Zea mays var. saccharata),1203,Fruit & vegetables prepared or preserved
200590,Other vegetables and mixtures of vegetables,1203,Fruit & vegetables prepared or preserved
200600,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glac‚ or crystallised).",1203,Fruit & vegetables prepared or preserved
200710,Homogenised preparations,1203,Fruit & vegetables prepared or preserved
200791,Other :-- Citrus fruit,1203,Fruit & vegetables prepared or preserved
200799,Other,1203,Fruit & vegetables prepared or preserved
200811,"Nuts, ground-nuts and other seeds, whether or not mixed together :-- Ground-nuts",1203,Fruit & vegetables prepared or preserved
200819,"Nuts, ground-nuts and other seeds, whether or not mixed together :-- Other, including mixtures",1203,Fruit & vegetables prepared or preserved
200820,Pineapples,1203,Fruit & vegetables prepared or preserved
200830,Citrus fruit,1203,Fruit & vegetables prepared or preserved
200840,Pears,1203,Fruit & vegetables prepared or preserved
200850,Apricots,1203,Fruit & vegetables prepared or preserved
200860,Cherries,1203,Fruit & vegetables prepared or preserved
200870,Peaches,1203,Fruit & vegetables prepared or preserved
200880,Strawberries,1203,Fruit & vegetables prepared or preserved
200891,"Other, including mixtures other than those of subheading No. 2008.19 :-- Palm hearts",1203,Fruit & vegetables prepared or preserved
200892,"Other, including mixtures other than those of subheading No. 2008.19 :-- Mixtures",1203,Fruit & vegetables prepared or preserved
200899,"Other, including mixtures other than those of subheading No. 2008.19 :-- Other",1203,Fruit & vegetables prepared or preserved
090111,"Coffee, not roasted :-- Not decaffeinated",1301,Unprocessed
090112,"Coffee, not roasted :-- Decaffeinated",1301,Unprocessed
090121,Coffee roasted :-- Not decaffeinated,1301,Unprocessed
090122,Coffee roasted :-- Decaffeinated,1301,Unprocessed
090190,Other,1301,Unprocessed
090210,Green tea (not fermented) in immediate packings of a content not exceeding 3 kg,1301,Unprocessed
090220,Other green tea (not fermented),1301,Unprocessed
090230,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",1301,Unprocessed
090240,Other black tea (fermented) and other partly fermented tea,1301,Unprocessed
090300,Mate,1301,Unprocessed
180100,"Cocoa beans, whole or broken, raw or roasted.",1301,Unprocessed
180310,Not defatted,1302,Semi-processed
180320,Wholly or partly defatted,1302,Semi-processed
180400,"Cocoa butter, fat and oil.",1302,Semi-processed
180500,"Cocoa powder, not containing added sugar or other sweetening matter.",1302,Semi-processed
180610,"Cocoa powder, containing added sugar or other sweetening matter",1303,Processed
180620,"Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, of a content exceeding 2 kg",1303,Processed
180631,"Other, in blocks, slabs or bars :-- Filled",1303,Processed
180632,"Other, in blocks, slabs or bars :-- Not filled",1303,Processed
180690,Other,1303,Processed
210111,"Extracts, essences and concentrates, of coffee, and preparations with a basis of these extracts, essences or concentrates or with a basis of coffee :-- Extracts, essences and concentrates",1303,Processed
210112,"Extracts, essences and concentrates, of coffee, and preparations with a basis of these extracts, essences or concentrates or with a basis of coffee :-- Preparations with a basis of extracts, essences or concentrates or",1303,Processed
