HS 2007 Product Code,HS 2007 Product Description,CCCN Product Code,CCCN Product Description
382479,"Mixtures containing halogenated derivatives of methane, ethane/propane (excl.of 3824.71 - 3824.78)",3819C,"Other chemical products,preparations,nes"
382481,Mixtures&preparations containing oxirane (ethylene oxide),3819C,"Other chemical products,preparations,nes"
382482,"Mixtures&preparations containing polychlorinated biphenyls (PCBs), polychlorinated terphenyls (PCTs)/polybrominated biphenyls (PBBs)",3819C,"Other chemical products,preparations,nes"
382483,"Mixtures&preparations containing tris(2,3-dibromopropyl) phosphate",3819C,"Other chemical products,preparations,nes"
382490,"Chemical products&preparations of the chemical/allied industries (including those consisting of mixtures of natural products, excl. of 3824.30 - 3824.83)",3819C,"Other chemical products,preparations,nes"
382510,Municipal waste,3819C,"Other chemical products,preparations,nes"
382520,Sewage sludge,3819C,"Other chemical products,preparations,nes"
382530,Clinical waste,3819C,"Other chemical products,preparations,nes"
382541,Halogenated waste organic solvents,3819C,"Other chemical products,preparations,nes"
382549,Waste organic solvents other than halogenated waste organic solvents,3819C,"Other chemical products,preparations,nes"
382550,"Wastes of metal pickling liquors, hydraulic fluids, brake fluids & anti-freeze fluids",3819C,"Other chemical products,preparations,nes"
382561,"Wastes from chemical/allied industries, mainly containing organic constituents, n.e.s. in Ch.38",3819C,"Other chemical products,preparations,nes"
382569,"Wastes from chemical/allied industries, n.e.s. in Ch.38",3819C,"Other chemical products,preparations,nes"
382590,"Residual products of the chemical/allied industries, n.e.s. in Ch.38",3819C,"Other chemical products,preparations,nes"
390110,"Polyethylene having a sp.gr. of <0.94, in primary forms",3902B,Polyethylene -- in primary forms
390120,"Polyethylene having a sp.gr. of 0.94/more, in primary forms",3902B,Polyethylene -- in primary forms
390130,"Ethylene-vinyl acetate copolymers, in primary forms",3902AA,Other polymrztion etc products
390190,"Polymers of ethylene, in primary forms (excl. of 3901.10-3901.30)",3902AA,Other polymrztion etc products
390210,"Polypropylene, in primary forms",3902F,Polypropylene -- in primary forms
390220,"Polyisobutylene, in primary forms",3902AA,Other polymrztion etc products
390230,"Propylene copolymers, in primary forms",3902AA,Other polymrztion etc products
390290,"Polymers of propylene/of other olefins, in primary forms (excl. of 3902.10-3902.30)",3902AA,Other polymrztion etc products
390311,"Polystyrene, expansible, in primary forms",3902I,"Polystyrene,its copolymr -- in primary forms"
390319,"Polystyrene other than expansible, in primary forms",3902I,"Polystyrene,its copolymr -- in primary forms"
390320,"Styrene-acrylonitrile (SAN) copolymers, in primary forms",3902I,"Polystyrene,its copolymr -- in primary forms"
390330,"Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms",3902I,"Polystyrene,its copolymr -- in primary forms"
390390,"Polymers of styrene, in primary forms (excl. of 3903.11-3903.30)",3902I,"Polystyrene,its copolymr -- in primary forms"
390410,"Poly(vinyl chloride), not mixed with any other substance, in primary forms",3902M,Polyvinyl chloride -- in primary forms
390421,"Poly(vinyl chloride), non-plasticised, in primary forms (excl. of 3904.10)",3902M,Polyvinyl chloride -- in primary forms
390422,"Poly(vinyl chloride), plasticised, in primary forms (excl. of 3904.10)",3902M,Polyvinyl chloride -- in primary forms
390430,"Vinyl chloride-vinyl acetate copolymers, in primary forms",3902R,"Vynil chloride,acetate copolym -- in primary forms"
390440,"Vinyl chloride copolymers, in primary forms (excl. of 3904.10-3904.30)",3902AA,Other polymrztion etc products
390450,"Vinylidene chloride polymers, in primary forms",3902AA,Other polymrztion etc products
390461,"Polytetrafluoroethylene, in primary forms",3902AA,Other polymrztion etc products
390469,"Fluoro-polymers other than polytetrafluoroethylene, in primary forms",3902AA,Other polymrztion etc products
390490,"Polymers of vinyl chloride/of other halogenated olefins, in primary forms (excl. of 3904.10-3904.69)",3902AA,Other polymrztion etc products
390512,"Poly(vinyl acetate), in aqueous dispersion, in primary forms",3902Z,Polyvinyl acetate
390519,"Poly(vinyl acetate) other than in aqueous dispersion, in primary forms",3902Z,Polyvinyl acetate
390521,"Vinyl acetate copolymers, in aqueous dispersion, in primary forms",3902Z,Polyvinyl acetate
390529,"Vinyl acetate copolymers other than in aqueous dispersion, in primary forms",3902Z,Polyvinyl acetate
390530,"Poly(vinyl alcohol), whether/not containing unhydrolysed acetate groups, in primary forms",3902AA,Other polymrztion etc products
390591,"Copolymers, in primary forms",3902AA,Other polymrztion etc products
390599,"Polymers of vinyl acetate/of other vinyl esters, in primary forms, n.e.s. in Ch.39; other vinyl polymers in primary forms, n.e.s. in Ch.39",3902AA,Other polymrztion etc products
390610,"Poly(methyl methacrylate), in primary forms",3902W,"Acrylic polymers,etc -- in primary forms"
390690,"Acrylic polymers other than poly(methyl methacrylate), in primary forms",3902W,"Acrylic polymers,etc -- in primary forms"
390710,"Polyacetals, in primary forms",3901S,"Other condnsation,etc products"
390720,"Polyethers other than polyacetals, in primary forms",3901S,"Other condnsation,etc products"
390730,"Epoxide resins, in primary forms",3901P,Epoxide resins -- in primary forms
390740,"Polycarbonates, in primary forms",3901H,"Alkyds,other polyesters -- in primary forms"
390750,"Alkyd resins, in primary forms",3901H,"Alkyds,other polyesters -- in primary forms"
390760,"Poly(ethylene terephthalate), in primary forms",3901H,"Alkyds,other polyesters -- in primary forms"
390770,Poly(lactic acid),3901H,"Alkyds,other polyesters -- in primary forms"
390791,"Polyesters (excl. of 3907.10-3907.60), unsaturated, in primary forms",3901H,"Alkyds,other polyesters -- in primary forms"
390799,"Polyesters (excl. of 3907.10-3907.91), in primary forms",3901H,"Alkyds,other polyesters -- in primary forms"
390810,"Polyamide-6/ -11/ -12/ -6,6/ -6,9/ -6,10/ -6,12, in primary forms",3901K,Polyamides -- in primary forms
390890,"Polyamides (excl. of 3908.10), in primary forms",3901K,Polyamides -- in primary forms
390910,"Urea resins, in primary forms; thiourea resins, in primary forms",3901E,Aminoplasts -- in primary forms
390920,"Melamine resins, in primary forms",3901E,Aminoplasts -- in primary forms
390930,"Amino-resins (excl. of 3909.10 & 3910.20), in primary forms",3901E,Aminoplasts -- in primary forms
390940,"Phenolic resins, in primary forms",3901B,Phenoplasts -- in primary forms
390950,"Polyurethanes, in primary forms",3901N,Polyurethanes -- in primary forms
391000,"Silicones, in primary forms",3901R,Silicones
391110,"Petroleum resins, coumarone, indene/coumarone-indene resins & polyterpenes, in primary forms",3902AA,Other polymrztion etc products
391190,"Polysulphides, polysulphones & other products spec. in Note 3 to Ch.39, n.e.s., in primary forms",3902AA,Other polymrztion etc products
391211,"Cellulose acetates, non-plasticised, in primary forms",3903D,Cellulose acetates -- non-plasticized
391212,"Cellulose acetates, plasticised, in primary forms",3903E,Cellulose acetates -- plasticized
391220,"Cellulose nitrates (incl. collodions), in primary forms",3903B,Cellulose nitrates -- non-plasticized
391231,"Carboxymethylcellulose & its salts, in primary forms",3903F,"Other cellulose derivatives,non-plasticised"
391239,"Cellulose ethers other than carboxymethylcellulose & its salts, in primary forms",3903F,"Other cellulose derivatives,non-plasticised"
391290,"Cellulose & its chemical derivatives, n.e.s., in primary forms (excl. of 3912.11-3912.39)",3903A,Regenerated cellulose
391310,"Alginic acid, its salts & esters, in primary forms",3906A,"Alginic acid,salts,estrs"
391390,"Natural polymers & modified natural polymers (e.g., hardened proteins, chemical derivatives of natural rubber), other than alginic acid, its salts & esters, in primary forms",3904,Hardened proteins
391400,"Ion-exchangers based on polymers of 39.01-39.13, in primary forms",3902A,"Ion exchangers,polymerised etc type"
391510,"Waste, parings & scrap, of polymers of ethylene",3902E,Polyethylene -- waste and scrap
391520,"Waste, parings & scrap, of polymers of styrene",3902L,"Polystyrene,its copolymr -- waste and scrap"
391530,"Waste, parings & scrap, of polymers of vinyl chloride",3902Q,Polyvinyl chloride -- waste and scrap
391590,"Waste, parings & scrap, of plastics n.e.s. in 39.15",3902AA,Other polymrztion etc products
391610,"Monofilament of which any cross-sectional dim. exceeds 1mm; rods, sticks & profile shapes, whether/not surface-worked but not othw. worked, of polymers of ethylene",3902C,"Polyethylene -- monofil,tubes,etc"
391620,"Monofilament of which any cross-sectional dim. exceeds 1mm; rods, sticks & profile shapes, whether/not surface-worked but not othw. worked, of polymers of vinyl chloride",3902N,"Polyvinyl chloride -- monofil,tubes,etc"
391690,"Monofilament of which any cross-sectional dim. exceeds 1mm; rods, sticks & profile shapes, whether/not surface-worked but not othw. worked, of plastics n.e.s. in 39.16",3902AA,Other polymrztion etc products
391710,Artificial guts (sausage casings) of hardened protein/of cellulosic mats,3907H,Othr plastc articles nes
391721,"Tubes, pipes & hoses, rigid, of polymers of ethylene",3907H,Othr plastc articles nes
391722,"Tubes, pipes & hoses, rigid, of polymers of propylene",3907H,Othr plastc articles nes
391723,"Tubes, pipes & hoses, rigid, of polymers of vinyl chloride",3907H,Othr plastc articles nes
391729,"Tubes, pipes & hoses, rigid, of plastics n.e.s. in 39.17",3907H,Othr plastc articles nes
391731,"Flexible tubes, pipes & hoses of plastics, having a minimum burst pressure of 27.6 MPa",3907H,Othr plastc articles nes
391732,"Tubes, pipes & hoses of plastics (excl. of 3917.31), not reinforcededed/othw. combined with other materials, without fittings",3907H,Othr plastc articles nes
391733,"Tubes, pipes & hoses of plastics (excl. of 3917.31 & 3917.32), not reinforcededed/othw. combined with other materials, with fittings",3907H,Othr plastc articles nes
391739,"Tubes, pipes & hoses of plastics, n.e.s. (excl. of 3917.21-3917.33)",3907H,Othr plastc articles nes
391740,"Fittings (e.g., joints, elbows, flanges) for tubes, pipes & hoses, of plastics",3907H,Othr plastc articles nes
391810,"Floor coverings of polymers of vinyl chloride, whether/not self-adhesive, in rolls/in the form of tiles; wall/ceiling coverings of plastics as defined in Note 9 to Ch.39",3902O,Pvc flooring tiles etc
391890,"Floor coverings of plastics other than polymers of vinyl chloride, whether/not self-adhesive, in rolls/in the form of tiles; wall/ceiling coverings of plastics as defined in Note 9 to Ch.39",3902O,Pvc flooring tiles etc
391910,"Self-adhesive plates, sheets, film, foil, tape, strip & other flat shapes, of plastics, in rolls of a width not >20cm",3907H,Othr plastc articles nes
391990,"Self-adhesive plates, sheets, film, foil, tape, strip & other flat shapes, of plastics, whether/not in rolls (excl. of 3919.10)",3907H,Othr plastc articles nes
392010,"Plates, sheets, film, foil&strip, of polymers of ethylene, non-cellular&not reinforcededed, laminated, supported/similarly combined with other materials(excl. self-adhesvie)",3902D,"Polyethylene -- plates,film,strip,etc"
392020,"Plates, sheets, film, foil&strip, of polymers of propylene, non-cellular&not reinforcededed, laminated, supported/similarly combined with other materials(excl. self-adhesvie)",3902G,"Polypropylene -- plates,film,strip,etc"
