HS 1988/92 Product Code,HS 1988/92 Product Description,MTN Categories Product Code,MTN Categories Product Description
550620,"Synthetic staple fibres, of polyesters, carded,",0201,"Textiles & clothing, raw materials"
550630,"Acrylic or modacrylic synthetic staple fibres,",0201,"Textiles & clothing, raw materials"
550690,"Synthetic staple fibres, nes, carded, etc",0201,"Textiles & clothing, raw materials"
550700,"Artificial staple fibres, carded, combed or pro",0201,"Textiles & clothing, raw materials"
630900,Worn clothing and other worn articles,0201,"Textiles & clothing, raw materials"
631010,"Used or new rags, worn out scrap twine, cordage",0201,"Textiles & clothing, raw materials"
631090,"Used or new rags, worn out scrap twine, cordage",0201,"Textiles & clothing, raw materials"
392112,"Cellular plates, strips... of polymers of vinyl",0202,"Textiles & clothing, semi-finished manufactures"
392113,"Cellular plates, strips... of polymers of polyu",0202,"Textiles & clothing, semi-finished manufactures"
392190,"Other cellular plates, strips..., of plastics,",0202,"Textiles & clothing, semi-finished manufactures"
500400,"Silk yarn (excl. spun from silk waste), not put",0202,"Textiles & clothing, semi-finished manufactures"
500500,"Yarn spun from silk waste, not put up for retai",0202,"Textiles & clothing, semi-finished manufactures"
500600,"Silk yarn, put up for retail sale; silk-worm gu",0202,"Textiles & clothing, semi-finished manufactures"
500710,Woven fabrics of noil silk,0202,"Textiles & clothing, semi-finished manufactures"
500720,"Woven fabrics of silk, containing >=85% silk or",0202,"Textiles & clothing, semi-finished manufactures"
500790,"Printed woven fabrics, containing <85% silk",0202,"Textiles & clothing, semi-finished manufactures"
510610,"Yarn of carded wool, not put up for retail sale",0202,"Textiles & clothing, semi-finished manufactures"
510620,"Yarn of carded wool, not put up for retail sale",0202,"Textiles & clothing, semi-finished manufactures"
510710,"Yarn of combed wool, not put up for retail sale",0202,"Textiles & clothing, semi-finished manufactures"
510720,"Yarn of combed wool, not put up for retail sale",0202,"Textiles & clothing, semi-finished manufactures"
510810,"Carded yarn of fine animal hair, not put up for",0202,"Textiles & clothing, semi-finished manufactures"
510820,"Combed yarn of fine animal hair, not put up for",0202,"Textiles & clothing, semi-finished manufactures"
510910,"Yarn, with >=85% wool or of fine animal hair, p",0202,"Textiles & clothing, semi-finished manufactures"
510990,"Yarn, with <85% wool or of fine animal hair, pu",0202,"Textiles & clothing, semi-finished manufactures"
511000,Yarn of coarse animal hair or of horsehair (inc,0202,"Textiles & clothing, semi-finished manufactures"
511111,"Woven fabrics, with >=85% carded wool or fine a",0202,"Textiles & clothing, semi-finished manufactures"
511119,"Woven fabrics, with >=85% carded wool or fine a",0202,"Textiles & clothing, semi-finished manufactures"
511120,"Woven fabrics of carded wool, mixed with man-ma",0202,"Textiles & clothing, semi-finished manufactures"
511130,"Woven fabrics of carded wool, mixed with man-ma",0202,"Textiles & clothing, semi-finished manufactures"
511190,Other woven fabrics of carded wool or carded fi,0202,"Textiles & clothing, semi-finished manufactures"
511211,Woven fabrics with >=85% combed wool or fine an,0202,"Textiles & clothing, semi-finished manufactures"
511219,Woven fabrics with >=85% combed wool or animal,0202,"Textiles & clothing, semi-finished manufactures"
511220,"Woven fabrics of combed wool, mixed with man-ma",0202,"Textiles & clothing, semi-finished manufactures"
511230,"Woven fabrics of combed wool, mixed with man-ma",0202,"Textiles & clothing, semi-finished manufactures"
511290,Woven fabrics of combed wool or of combed fine,0202,"Textiles & clothing, semi-finished manufactures"
511300,Woven fabrics of coarse animal hair or of horse,0202,"Textiles & clothing, semi-finished manufactures"
520411,"Cotton sewing thread, with >=85% cotton, not pu",0202,"Textiles & clothing, semi-finished manufactures"
520419,"Cotton sewing thread, with <85% cotton, not put",0202,"Textiles & clothing, semi-finished manufactures"
520420,"Cotton sewing thread, put up for retail sale",0202,"Textiles & clothing, semi-finished manufactures"
520511,"Uncombed single cotton yarn, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520512,"Uncombed single cotton yarn, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520513,"Uncombed single cotton yarn, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520514,"Uncombed single cotton yarn, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520515,"Uncombed single cotton yarn, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520521,"Combed single cotton yarn, with >=85% cotton, n",0202,"Textiles & clothing, semi-finished manufactures"
520522,"Combed single cotton yarn, with >=85% cotton, n",0202,"Textiles & clothing, semi-finished manufactures"
520523,"Combed single cotton yarn, with >=85% cotton, n",0202,"Textiles & clothing, semi-finished manufactures"
520524,"Combed single cotton yarn, with >=85% cotton, n",0202,"Textiles & clothing, semi-finished manufactures"
520525,"Combed single cotton yarn, with >=85% cotton, n",0202,"Textiles & clothing, semi-finished manufactures"
520531,"Uncombed cabled cotton yarn, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520532,"Uncombed cabled cotton yarn, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520533,"Uncombed cabled cotton yarn, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520534,"Uncombed cabled cotton yarn, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520535,"Uncombed cabled cotton yarn, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520541,"Combed cabled cotton yarn, with >=85% cotton, n",0202,"Textiles & clothing, semi-finished manufactures"
520542,"Combed cabled cotton yarn, with >=85% cotton, n",0202,"Textiles & clothing, semi-finished manufactures"
520543,"Combed cabled cotton yarn, with >=85% cotton, n",0202,"Textiles & clothing, semi-finished manufactures"
520544,"Combed cabled cotton yarn, with >=85% cotton, n",0202,"Textiles & clothing, semi-finished manufactures"
520545,"Combed cabled cotton yarn, with >=85% cotton, n",0202,"Textiles & clothing, semi-finished manufactures"
520611,"Uncombed single cotton yarn, with <85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520612,"Uncombed single cotton yarn, with <85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520613,"Uncombed single cotton yarn, with <85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520614,"Uncombed single cotton yarn, with <85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520615,"Uncombed single cotton yarn, with <85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520621,"Combed single cotton yarn, with <85% cotton, np",0202,"Textiles & clothing, semi-finished manufactures"
520622,"Combed single cotton yarn, with <85% cotton, np",0202,"Textiles & clothing, semi-finished manufactures"
520623,"Combed single cotton yarn, with <85% cotton, np",0202,"Textiles & clothing, semi-finished manufactures"
520624,"Combed single cotton yarn, with <85% cotton, np",0202,"Textiles & clothing, semi-finished manufactures"
520625,"Combed single cotton yarn, with <85% cotton, np",0202,"Textiles & clothing, semi-finished manufactures"
520631,"Uncombed cabled cotton yarn, with <85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520632,"Uncombed cabled cotton yarn, with <85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520633,"Uncombed cabled cotton yarn, with <85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520634,"Uncombed cabled cotton yarn, with <85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520635,"Uncombed cabled cotton yarn, with <85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520641,"Combed cabled cotton yarn, with <85% cotton, np",0202,"Textiles & clothing, semi-finished manufactures"
520642,"Combed cabled cotton yarn, with <85% cotton, np",0202,"Textiles & clothing, semi-finished manufactures"
520643,"Combed cabled cotton yarn, with <85% cotton, np",0202,"Textiles & clothing, semi-finished manufactures"
520644,"Combed cabled cotton yarn, with <85% cotton, np",0202,"Textiles & clothing, semi-finished manufactures"
520645,"Combed cabled cotton yarn, with <85% cotton, np",0202,"Textiles & clothing, semi-finished manufactures"
520710,"Cotton yarn (excl. sewing), put up for retail s",0202,"Textiles & clothing, semi-finished manufactures"
520790,"Cotton yarn (excl. sewing), put up for retail s",0202,"Textiles & clothing, semi-finished manufactures"
520811,"Unbleached plain cotton weave, with >=85% cotto",0202,"Textiles & clothing, semi-finished manufactures"
520812,"Unbleached plain cotton weave, with >=85% cotto",0202,"Textiles & clothing, semi-finished manufactures"
520813,"Unbleached 3 or 4-thread twill, with >=85% cott",0202,"Textiles & clothing, semi-finished manufactures"
520819,"Unbleached woven cotton fabrics, nes, with >=85",0202,"Textiles & clothing, semi-finished manufactures"
520821,"Bleached plain cotton weave, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520822,"Bleached plain cotton weave, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520823,Bleached 3 or 4-thread twill (incl. cross twill,0202,"Textiles & clothing, semi-finished manufactures"
520829,"Bleached woven cotton fabrics, nes, with >=85%",0202,"Textiles & clothing, semi-finished manufactures"
520831,"Dyed plain cotton weave, with >=85% cotton, =<1",0202,"Textiles & clothing, semi-finished manufactures"
520832,"Dyed plain cotton weave, with >=85% cotton, >10",0202,"Textiles & clothing, semi-finished manufactures"
520833,"Dyed 3 or 4-thread twill (incl. cross twill), w",0202,"Textiles & clothing, semi-finished manufactures"
520839,"Dyed woven cotton fabrics, with >=85% cotton, n",0202,"Textiles & clothing, semi-finished manufactures"
520841,"Coloured plain cotton weave, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520842,"Coloured plain cotton weave, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520843,Coloured 3 or 4-thread twill (incl. cross twill,0202,"Textiles & clothing, semi-finished manufactures"
520849,"Coloured woven cotton fabrics, with >=85% cotto",0202,"Textiles & clothing, semi-finished manufactures"
520851,"Printed plain cotton weave, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520852,"Printed plain cotton weave, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520853,Printed 3 or 4-thread twill (incl. cross twill),0202,"Textiles & clothing, semi-finished manufactures"
520859,"Printed woven cotton fabrics, with >=85% cotton",0202,"Textiles & clothing, semi-finished manufactures"
520911,"Unbleached plain cotton weave, with >=85% cotto",0202,"Textiles & clothing, semi-finished manufactures"
520912,Unbleached 3 or 4-thread twill (incl. cross twi,0202,"Textiles & clothing, semi-finished manufactures"
520919,"Unbleached cotton fabrics, with >=85% cotton, >",0202,"Textiles & clothing, semi-finished manufactures"
520921,"Bleached plain cotton weave, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520922,"Bleached 3 or 4-thread twill, >=85% cotton, >20",0202,"Textiles & clothing, semi-finished manufactures"
520929,"Bleached woven cotton fabrics, with >=85% cotto",0202,"Textiles & clothing, semi-finished manufactures"
520931,"Dyed plain cotton weave, with >=85% cotton, >20",0202,"Textiles & clothing, semi-finished manufactures"
520932,"Dyed 3 or 4-thread twill (incl. cross twill), w",0202,"Textiles & clothing, semi-finished manufactures"
520939,"Dyed woven cotton fabrics, with >=85% cotton, >",0202,"Textiles & clothing, semi-finished manufactures"
520941,"Coloured plain cotton weave, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520942,"Denim, with >=85% cotton, >200g/m2",0202,"Textiles & clothing, semi-finished manufactures"
520943,"Coloured 3 or 4-thread twill, with >=85% cotton",0202,"Textiles & clothing, semi-finished manufactures"
520949,"Coloured woven cotton fabrics, with >=85% cotto",0202,"Textiles & clothing, semi-finished manufactures"
520951,"Printed plain cotton weave, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520952,"Printed 3 or 4-thread twill, with >=85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
520959,"Printed woven cotton fabrics, with >=85% cotton",0202,"Textiles & clothing, semi-finished manufactures"
521011,"Unbleached plain cotton weave, with <85% cotton",0202,"Textiles & clothing, semi-finished manufactures"
521012,"Unbleached 3 or 4-thread twill, with <85% cotto",0202,"Textiles & clothing, semi-finished manufactures"
521019,"Unbleached woven cotton fabrics, nes, with <85%",0202,"Textiles & clothing, semi-finished manufactures"
521021,"Bleached plain cotton weave, with <85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
521022,"Bleached 3 or 4-thread twill, with <85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
521029,"Bleached woven cotton fabrics, nes, with <85% c",0202,"Textiles & clothing, semi-finished manufactures"
521031,"Dyed plain cotton weave, with <85% cotton, =<20",0202,"Textiles & clothing, semi-finished manufactures"
521032,"Dyed 3 or 4-thread twill, with <85% cotton, =<2",0202,"Textiles & clothing, semi-finished manufactures"
521039,"Dyed woven cotton fabrics, nes, with <85% cotto",0202,"Textiles & clothing, semi-finished manufactures"
521041,"Coloured plain cotton weave, with <85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
521042,"Coloured 3 or 4-thread twill, with <85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
521049,"Coloured woven cotton fabrics, nes, with <85% c",0202,"Textiles & clothing, semi-finished manufactures"
521051,"Printed plain cotton weave, with <85% cotton, =",0202,"Textiles & clothing, semi-finished manufactures"
521052,"Printed 3 or 4-thread twill, with <85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
521059,"Printed woven cotton fabrics, nes, with <85% co",0202,"Textiles & clothing, semi-finished manufactures"
521111,"Unbleached plain cotton weave, with <85% cotton",0202,"Textiles & clothing, semi-finished manufactures"
521112,"Unbleached 3 or 4-thread twill, with <85% cotto",0202,"Textiles & clothing, semi-finished manufactures"
521119,"Unbleached woven cotton fabrics, nes, with <85%",0202,"Textiles & clothing, semi-finished manufactures"
521121,"Bleached plain cotton weave, with <85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
521122,"Bleached 3 or 4-thread twill, with <85% cotton,",0202,"Textiles & clothing, semi-finished manufactures"
521129,"Bleached woven cotton fibres, nes, with <85% co",0202,"Textiles & clothing, semi-finished manufactures"
