HS 1988/92 Product Code,HS 1988/92 Product Description,GTAP Product Code,GTAP Product Description
320490,Synthetic organic products used as luminophores,33,"CRP - Chemical, rubber, plastic products"
320500,Colour lakes; preparations based on colour lake,33,"CRP - Chemical, rubber, plastic products"
320610,Pigments and preparations based on titanium dio,33,"CRP - Chemical, rubber, plastic products"
320620,Pigments and preparations based on chromium com,33,"CRP - Chemical, rubber, plastic products"
320630,Pigments and preparations based on cadminum com,33,"CRP - Chemical, rubber, plastic products"
320641,Ultramarine and preparations based thereon,33,"CRP - Chemical, rubber, plastic products"
320642,Lithopone and other pigments and preparations b,33,"CRP - Chemical, rubber, plastic products"
320643,Pigments and preparations based on hexacyanofer,33,"CRP - Chemical, rubber, plastic products"
320649,Other colouring matter; preparations as specifi,33,"CRP - Chemical, rubber, plastic products"
320650,Inorganic products of a kind used as luminophor,33,"CRP - Chemical, rubber, plastic products"
320710,"Prepared pigments, opacifiers and colours... fo",33,"CRP - Chemical, rubber, plastic products"
320720,"Vitrifiable enamels and glazes, englobes and si",33,"CRP - Chemical, rubber, plastic products"
320730,Liquid lustres and similar preparations,33,"CRP - Chemical, rubber, plastic products"
320740,Glass frit and other glass in the form of powde,33,"CRP - Chemical, rubber, plastic products"
320810,"Paints... based on polyesters, in a non-aqueous",33,"CRP - Chemical, rubber, plastic products"
320820,"Paints... based on acrylic or vinyl polymers, i",33,"CRP - Chemical, rubber, plastic products"
320890,"Paints and varnishes, in a non-aqueous medium,",33,"CRP - Chemical, rubber, plastic products"
320910,"Paints... based on acrylic or vinyl polymers, i",33,"CRP - Chemical, rubber, plastic products"
320990,"Paints and varnishes, in an aqueous medium, nes",33,"CRP - Chemical, rubber, plastic products"
321000,Other paints and varnishes (incl. enamels...)..,33,"CRP - Chemical, rubber, plastic products"
321100,Prepared driers,33,"CRP - Chemical, rubber, plastic products"
321210,Stamping foils,33,"CRP - Chemical, rubber, plastic products"
321290,"Pigments in non-aqueous media, nes, for retail",33,"CRP - Chemical, rubber, plastic products"
321310,Colours in sets,33,"CRP - Chemical, rubber, plastic products"
321390,"Artists', students' or signboard painters' colo",33,"CRP - Chemical, rubber, plastic products"
321410,Mastics and painters fillings,33,"CRP - Chemical, rubber, plastic products"
321490,"Glaziers putty, etc, non-refractory surfacing p",33,"CRP - Chemical, rubber, plastic products"
321511,"Black printing ink, whether or not concentrated",33,"CRP - Chemical, rubber, plastic products"
321519,"Printing ink, whether or not concentrated or so",33,"CRP - Chemical, rubber, plastic products"
321590,"Other ink, whether or not concentrated or solid",33,"CRP - Chemical, rubber, plastic products"
330111,Essential oils of bergamot (incl. concretes and,33,"CRP - Chemical, rubber, plastic products"
330112,Essential oils of orange (incl. concretes and a,33,"CRP - Chemical, rubber, plastic products"
330113,Essential oils of lemon (incl. concretes and ab,33,"CRP - Chemical, rubber, plastic products"
330114,Essential oils of lime (incl. concretes and abs,33,"CRP - Chemical, rubber, plastic products"
330119,Essential oils of citrus fruit (incl. concretes,33,"CRP - Chemical, rubber, plastic products"
330121,Essential oils of geranium (incl. concretes and,33,"CRP - Chemical, rubber, plastic products"
330122,Essential oils of jasmin (incl. concretes and a,33,"CRP - Chemical, rubber, plastic products"
330123,Essential oils of lavender or lavandin (incl. c,33,"CRP - Chemical, rubber, plastic products"
330124,Essential oils of peppermint (incl. concretes a,33,"CRP - Chemical, rubber, plastic products"
330125,Essential oils of mints (incl. concretes and ab,33,"CRP - Chemical, rubber, plastic products"
330126,Essential oils of vetiver (incl. concretes and,33,"CRP - Chemical, rubber, plastic products"
330129,"Essential oils (incl. concretes and absolutes),",33,"CRP - Chemical, rubber, plastic products"
330130,Resinoids,33,"CRP - Chemical, rubber, plastic products"
330190,Concentrates of essential oils in fats... aqueo,33,"CRP - Chemical, rubber, plastic products"
330210,"Mixtures of odoriferous substances, for the foo",33,"CRP - Chemical, rubber, plastic products"
330290,"Mixtures of odoriferous substances, as raw mate",33,"CRP - Chemical, rubber, plastic products"
330300,Perfumes and toilet waters,33,"CRP - Chemical, rubber, plastic products"
330410,Lip make-up preparations,33,"CRP - Chemical, rubber, plastic products"
330420,Eye make-up preparations,33,"CRP - Chemical, rubber, plastic products"
330430,Manicure or pedicure preparations,33,"CRP - Chemical, rubber, plastic products"
330491,"Powders, whether or not compressed, for cosmeti",33,"CRP - Chemical, rubber, plastic products"
330499,"Beauty, make-up, skin-care (incl. suntan), nes",33,"CRP - Chemical, rubber, plastic products"
330510,Shampoos,33,"CRP - Chemical, rubber, plastic products"
330520,Preparations for permanent waving or straighten,33,"CRP - Chemical, rubber, plastic products"
330530,Hair lacquers,33,"CRP - Chemical, rubber, plastic products"
330590,"Preparations for use on the hair, nes",33,"CRP - Chemical, rubber, plastic products"
330610,Dentifrices,33,"CRP - Chemical, rubber, plastic products"
330690,Preparations for oral or dental hygiene (incl.,33,"CRP - Chemical, rubber, plastic products"
330710,"Pre-shave, shaving or after-shave preparations",33,"CRP - Chemical, rubber, plastic products"
330720,Personal deodorants and antiperspirants,33,"CRP - Chemical, rubber, plastic products"
330730,Perfumed bath salts and other bath preparations,33,"CRP - Chemical, rubber, plastic products"
330741,Agarbatti and other odiferous preparations whic,33,"CRP - Chemical, rubber, plastic products"
330749,"Preparations for deodorizing rooms, nes",33,"CRP - Chemical, rubber, plastic products"
330790,"Other perfumery, cosmetic or toilet preparation",33,"CRP - Chemical, rubber, plastic products"
340111,Soap and organic surface-active products in bar,33,"CRP - Chemical, rubber, plastic products"
340119,Soap and organic surface-active products in bar,33,"CRP - Chemical, rubber, plastic products"
340120,"Soap in other forms, nes",33,"CRP - Chemical, rubber, plastic products"
340211,"Anionic surface-active agents, (excl. soap)",33,"CRP - Chemical, rubber, plastic products"
340212,"Cationic surface-active agents, (excl. soap)",33,"CRP - Chemical, rubber, plastic products"
340213,"Non-ionic surface-active agents, (excl. soap)",33,"CRP - Chemical, rubber, plastic products"
340219,"Organic surface-active agents, (excl. soap), ne",33,"CRP - Chemical, rubber, plastic products"
340220,"Washing and cleaning preparations, put up for r",33,"CRP - Chemical, rubber, plastic products"
340290,"Washing and cleaning preparations, not put up f",33,"CRP - Chemical, rubber, plastic products"
340311,Lubricat.prep.for the treatment of textile mat.,33,"CRP - Chemical, rubber, plastic products"
340319,"Other lubricating preparations, with <70% petro",33,"CRP - Chemical, rubber, plastic products"
340391,Lubricating prep.for the treatment of textiles,33,"CRP - Chemical, rubber, plastic products"
340399,"Other lubricating preparations, nes",33,"CRP - Chemical, rubber, plastic products"
340410,Artificial waxes of chemically modified lignite,33,"CRP - Chemical, rubber, plastic products"
340420,Artificial waxes of polyethylene glycol,33,"CRP - Chemical, rubber, plastic products"
340490,"Artificial waxes and prepared waxes, nes",33,"CRP - Chemical, rubber, plastic products"
340510,"Polishes, creams and similar preparations for f",33,"CRP - Chemical, rubber, plastic products"
340520,"Polishes, creams and similar preparations for m",33,"CRP - Chemical, rubber, plastic products"
340530,Polishes and similar preparations for coachwork,33,"CRP - Chemical, rubber, plastic products"
340540,Scouring pastes and powders and other scouring,33,"CRP - Chemical, rubber, plastic products"
340590,"Other polishes, creams and similar preparations",33,"CRP - Chemical, rubber, plastic products"
340700,Modelling pastes; dental wax and impression com,33,"CRP - Chemical, rubber, plastic products"
350190,Caseinates and other casein derivatives; casein,33,"CRP - Chemical, rubber, plastic products"
350290,"Albumins (excl. egg albumin), albuminates and o",33,"CRP - Chemical, rubber, plastic products"
350300,Gelatin and derivatives; isinglass; glues of an,33,"CRP - Chemical, rubber, plastic products"
350400,"Peptones/protein substances and derivatives, ne",33,"CRP - Chemical, rubber, plastic products"
350520,"Glues based on starches, dextrins or other modi",33,"CRP - Chemical, rubber, plastic products"
350610,Products put up as glues or adhesives for retai,33,"CRP - Chemical, rubber, plastic products"
350691,Adhesives based on rubber or plastic (incl. art,33,"CRP - Chemical, rubber, plastic products"
350699,"Prepared glues and other prepared adhesives, ne",33,"CRP - Chemical, rubber, plastic products"
350710,Rennet and concentrates thereof,33,"CRP - Chemical, rubber, plastic products"
350790,Enzymes; prepared enzymes (not elsewhere specif,33,"CRP - Chemical, rubber, plastic products"
360100,Propellent powders,33,"CRP - Chemical, rubber, plastic products"
360200,"Prepared explosives, (excl. propellent powders)",33,"CRP - Chemical, rubber, plastic products"
360300,Safety fuses; detonating fuses; caps; igniters;,33,"CRP - Chemical, rubber, plastic products"
360410,Fireworks,33,"CRP - Chemical, rubber, plastic products"
360490,Signalling flares... and other pyrotechnic arti,33,"CRP - Chemical, rubber, plastic products"
370110,"Photographic plates... for X-ray, in the flat,",33,"CRP - Chemical, rubber, plastic products"
370120,"Instant print flat film, unexposed",33,"CRP - Chemical, rubber, plastic products"
370130,"Plates and film, in the flat with any side >255",33,"CRP - Chemical, rubber, plastic products"
370191,"Photographic plates..., in the flat for colour",33,"CRP - Chemical, rubber, plastic products"
370199,"Photographic plates and film, in the flat (excl",33,"CRP - Chemical, rubber, plastic products"
370210,"Photographic film in rolls, for X-ray, unexpose",33,"CRP - Chemical, rubber, plastic products"
370220,"Instant print film in rolls, unexposed",33,"CRP - Chemical, rubber, plastic products"
370231,"Polychrome film, in rolls, non-perforated, of w",33,"CRP - Chemical, rubber, plastic products"
370232,"Film, in rolls, non-perforated, with silver...",33,"CRP - Chemical, rubber, plastic products"
370239,"Film, in rolls, non-perforated, of width =<105m",33,"CRP - Chemical, rubber, plastic products"
370241,"Polychrome film, in rolls, non-perforated, widt",33,"CRP - Chemical, rubber, plastic products"
370242,"Film, in rolls, non-perforated, width >610mm le",33,"CRP - Chemical, rubber, plastic products"
370243,"Film, in rolls, non-perforated, width >610mm an",33,"CRP - Chemical, rubber, plastic products"
370244,"Film, in rolls, non-perforated, width >105mm bu",33,"CRP - Chemical, rubber, plastic products"
370251,"Polychrome film, in rolls, width =<16mm and len",33,"CRP - Chemical, rubber, plastic products"
370252,"Polychrome film, in rolls, width =<16mm and len",33,"CRP - Chemical, rubber, plastic products"
370253,"Polychrome slide film, in rolls, width >16mm bu",33,"CRP - Chemical, rubber, plastic products"
370254,"Polychrome film, in rolls, width >16mm but =<35",33,"CRP - Chemical, rubber, plastic products"
370255,"Polychrome film, in rolls, width >16mm but =<35",33,"CRP - Chemical, rubber, plastic products"
370256,"Polychrome film, in rolls, width >35mm",33,"CRP - Chemical, rubber, plastic products"
370291,"Film, in rolls, width =<16mm and length =<14m (",33,"CRP - Chemical, rubber, plastic products"
370292,"Film, in rolls, width =<16mm and length >14m (e",33,"CRP - Chemical, rubber, plastic products"
370293,"Film, in rolls, width >16mm but =<35mm and leng",33,"CRP - Chemical, rubber, plastic products"
370294,"Film, in rolls, width >16mm but =<35mm and leng",33,"CRP - Chemical, rubber, plastic products"
370295,"Film, in rolls, width >35mm (excl. colour)",33,"CRP - Chemical, rubber, plastic products"
370310,"Photographic paper, paperboard and textilles, i",33,"CRP - Chemical, rubber, plastic products"
370320,"Photographic paper, paperboard and textilles fo",33,"CRP - Chemical, rubber, plastic products"
370390,"Photographic paper, paperboard and textilles, n",33,"CRP - Chemical, rubber, plastic products"
370710,Sensitising emulsions for photographic uses,33,"CRP - Chemical, rubber, plastic products"
370790,"Chemical preparations for photograpic use, nes",33,"CRP - Chemical, rubber, plastic products"
380210,Activated carbon,33,"CRP - Chemical, rubber, plastic products"
380290,Activated natural mineral products; animal blac,33,"CRP - Chemical, rubber, plastic products"
380300,"Tall oil, whether or not refined",33,"CRP - Chemical, rubber, plastic products"
380510,"Gum, wood or sulphate turpentine oils",33,"CRP - Chemical, rubber, plastic products"
380520,Pine oil containing alpha-terpined as the main,33,"CRP - Chemical, rubber, plastic products"
380590,"Other turpenic oils, nes; crude dipentene, etc",33,"CRP - Chemical, rubber, plastic products"
380610,Rosin and resin acids,33,"CRP - Chemical, rubber, plastic products"
380620,Salts of rosin or of resin acids,33,"CRP - Chemical, rubber, plastic products"
380630,Ester gums,33,"CRP - Chemical, rubber, plastic products"
380690,"Derivatives of rosin and resin acids, nes; rosi",33,"CRP - Chemical, rubber, plastic products"
380700,Wood tar; wood tar oils; wood creosote; wood na,33,"CRP - Chemical, rubber, plastic products"
380810,"Insecticides, put up for retail sale",33,"CRP - Chemical, rubber, plastic products"
380820,"Fungicides, put up for retail sale",33,"CRP - Chemical, rubber, plastic products"
380830,"Herbicides, anti-sprouting products and plant g",33,"CRP - Chemical, rubber, plastic products"
380840,"Disinfectants, put up for retail sale",33,"CRP - Chemical, rubber, plastic products"
380890,"Rodenticides and similar products, put up for r",33,"CRP - Chemical, rubber, plastic products"
380910,"Finishing agents, etc, with amylaceous basis",33,"CRP - Chemical, rubber, plastic products"
380991,"Finishing agents, etc, of a kind used in the te",33,"CRP - Chemical, rubber, plastic products"
380992,"Finishing agents, etc, of a kind used in the pa",33,"CRP - Chemical, rubber, plastic products"
380993,"Finishing agents, etc, of a kind used in the le",33,"CRP - Chemical, rubber, plastic products"
380999,  UN Special Code,33,"CRP - Chemical, rubber, plastic products"
381010,Pickling preparations for metal surfaces; solde,33,"CRP - Chemical, rubber, plastic products"
